,index,site_id,n_obs,rmse_ealstm,rmse_xgboost,rmse_lm
72,0,nhdhr_35361065,60,1.6391301540400938,1.6629269871499626,2.54822391892569
73,0,nhdhr_36913486,1,3.155992126464845,1.6875549316406264,2.275078968018626
74,0,nhdhr_125971298,1,1.0004428863525376,0.01792297363281392,1.1913122756266787
75,0,nhdhr_122507901,3,2.157057485155331,0.6988791456040068,4.275498383688767
76,0,nhdhr_{26FD46E6-DE81-4EFA-BC0D-784B5986876F},3,0.991575358491703,2.3218873299245577,4.018095943192047
77,0,nhdhr_80997441,1,0.04125473022460824,0.2817051696777355,0.9299102176212841
78,0,nhdhr_108150235,1,1.6988170623779304,1.711851882934571,2.403785857139429
79,0,nhdhr_81002459,2,1.3724091667612948,2.12706622699882,2.1700887494874515
80,0,nhdhr_58677805,1,0.8970169067382798,0.45585861206054545,1.4799268024061334
81,0,nhdhr_114969041,1,0.9661427307128889,1.2000655364990251,1.4354128805299666
82,0,nhdhr_86367951,1,0.48440399169921733,0.9145912170410142,2.8752122374783866
83,0,nhdhr_78686571,4,0.6341649283586591,1.0876258679384647,1.7565241410857526
84,0,nhdhr_136109854,1,1.163180440266924,1.4628439839680958,2.9361772502058976
85,0,nhdhr_68746532,4,0.571711567145244,1.2935155318082154,2.49752580376483
86,0,nhdhr_112030197,1,0.311267471313478,1.9397026062011733,1.7068626214928386
87,0,nhdhr_112030063,54,0.9999765978464437,1.5121226786577633,1.6810518739173983
88,0,nhdhr_112027985,1,1.1553604125976555,0.6133281707763665,1.5550040642493848
89,0,nhdhr_136017695,2,0.9900842667165248,1.7733884193203389,1.4019817247245145
90,0,nhdhr_120024007,1,2.336719665527344,3.0912286376953126,2.8745312035466135
91,0,nhdhr_40515775,3,1.2448064799882441,2.0882307274433236,2.3286177054624204
92,0,nhdhr_80993623,1,2.968274993896486,4.288202209472658,2.3461377407280537
93,0,nhdhr_112048319,10,2.19797529304689,2.4919924883559643,2.5287528625534947
94,0,nhdhr_133132064,1,0.5404456329345706,0.3636744689941409,0.031041871459144943
95,0,nhdhr_120024425,2,1.65987735780749,3.982184513970041,4.866695717535377
96,0,nhdhr_136691098,11,1.842612673320896,3.4832430774693184,1.7070929759419344
97,0,nhdhr_68787640,5,0.5955172157502601,1.306451004589349,1.6222417879838835
98,0,nhdhr_129756300,11,1.013655783127063,2.2966631829782966,3.1809089836534317
99,0,nhdhr_112640496,1,0.8864543914794929,1.0826290130615241,2.1461059933500515
100,0,nhdhr_139049810,28,1.4463147715044744,3.6552161602770954,2.2148209810528576
101,0,nhdhr_167296357,5,0.5888184995288352,1.6308982989725154,1.231139377121507
102,0,nhdhr_34133814,136,2.2502193606889125,3.0464662369128823,3.4994998406310707
103,0,nhdhr_151717764,15,2.042002597276808,3.341748265516835,3.3448829920246643
104,0,nhdhr_34131191,317,0.9720978899167008,2.129906796242392,2.7084174062522757
105,0,nhdhr_{2BECF7E1-3F97-4765-9390-51D7655C0DA8},1,0.3409004211425781,0.5809440612792969,0.37181879907066673
106,0,nhdhr_35358103,9,1.1503158115544152,1.5679417590707436,1.7739885179012298
107,0,nhdhr_59720465,25,1.1425988191705638,1.7273130724904722,2.856479062266879
108,0,nhdhr_112027725,57,0.6138423121697457,1.126807611321992,1.8045648411790476
109,0,nhdhr_145416586,12,1.5484881736063112,2.244825355620694,3.0423551581695807
110,0,nhdhr_112657572,33,1.9207080926511575,1.934585383152737,2.3663487466237307
111,0,nhdhr_41963605,4,0.9055997735353793,0.5960889449735388,2.013311503699369
112,0,nhdhr_112617772,1,1.0207034301757822,0.7356880950927724,0.030693771970366157
113,0,nhdhr_139261245,4,5.295183844587243,4.692340744394251,5.1598214765866395
114,0,nhdhr_68792796,30,1.6929050171038766,1.6950952720244068,2.16668174085
115,0,nhdhr_121544826,2,0.33498860171205597,0.709524861605565,0.45933718780452587
116,0,nhdhr_112630776,1,1.3932404327392582,0.3697161865234371,0.7637064041993362
117,0,nhdhr_41381589,35,5.489024152167206,5.417102207643241,6.062444184928922
118,0,nhdhr_78642013,2,0.3303400814522915,0.7354797773427535,3.3638534068930226
119,0,nhdhr_40990223,3,1.00146540046416,1.5245732816588295,2.4569833180406713
120,0,nhdhr_134532463,1,2.6101380920410158,0.19994369506835952,0.4262852768762251
121,0,nhdhr_94f884c0-8319-4dd2-b43c-f04bcf49f281,1,1.4344055175781243,1.3020908355712884,0.5917580370101625
122,0,nhdhr_86283475,6,1.731339722955881,2.209679457702153,2.933480512743564
123,0,nhdhr_68758114,8,0.7508069701359574,1.0399955910765561,2.0402934142337084
124,0,nhdhr_69543915,5,1.058177786099967,2.8433936166705287,2.667042705405468
125,0,nhdhr_40517436,6,2.2646763542631643,2.5352117172704207,2.2641806824023702
126,0,nhdhr_112690696,1,0.23929298400879162,0.5317927551269506,0.19407639434978563
127,0,nhdhr_{A7A62B65-C0C0-499A-AF4C-8D60AAA136F4},97,1.9063037151422195,2.371663299146182,3.2011065907843865
128,0,nhdhr_59724727,1,1.8136846160888673,0.6935674285888673,1.5440339180119658
129,0,nhdhr_68757984,1,1.2946604919433575,1.7798079681396466,1.9161914806941347
130,0,nhdhr_34127045,4,0.6628461956416021,1.7449249842104262,2.7894153016461067
131,0,nhdhr_122933883,4,2.9475955118623705,2.149258996179758,3.019699438589437
132,0,nhdhr_155639814,1,0.3356986999511733,0.6411872863769545,2.636875367067809
133,0,nhdhr_129753919,17,2.639543366949419,1.9961599297178325,3.101663487413022
134,0,nhdhr_108145785,1,0.02501831054687642,0.6116710662841811,0.9731215614706414
135,0,nhdhr_61786113,1,1.111054865519204,3.313710657755532,1.8994559194830423
136,0,nhdhr_79621283,19,3.3603473184167454,3.298830031217146,5.9199737541084065
137,0,nhdhr_64660466,5,0.7627036800961742,2.0046433194123097,2.544786684596364
138,0,nhdhr_80995429,7,1.1425502721565937,1.8950327882637763,1.745294857871016
139,0,nhdhr_29861595,5,1.8580475199696185,2.7187039981349828,3.2045392151526286
140,0,nhdhr_120818886,1,2.9111766815185547,1.320134162902832,3.6847127820335857
141,0,nhdhr_167740092,5,0.8145568783452808,1.6306760769186188,1.8126438950693795
142,0,nhdhr_114543365,1,0.24299026489257614,2.308950653076174,0.9108635685937756
143,0,nhdhr_86278023,1,1.0264727020263678,4.784733428955079,5.176587856126375
144,0,nhdhr_{AEAC2200-91F2-465E-AB75-C5FC64C8BE4A},1,1.9006742858886696,2.559573593139646,0.40879872347471746
145,0,nhdhr_114318741,4,1.0534375009690529,1.080860004458333,1.3002132256911185
146,0,nhdhr_{A5817043-A9EA-47F2-AB25-B7367B4CCD07},4,1.1377254019452652,0.718292806511999,1.419467663290391
147,0,nhdhr_149087508,3,1.387110469165293,1.3528302115628685,2.5894612451750985
148,0,nhdhr_64665250,1,1.9376927185058612,1.5460816192626972,1.2176711770470554
149,0,nhdhr_37648469,246,1.8462557860532096,2.7992786870463173,3.081654698354069
150,0,nhdhr_114540433,30,2.573578960889137,3.6091422787726564,4.107715761266388
151,0,nhdhr_112031643,2,0.8007927752021793,0.6828749595534405,0.9913788257703495
152,0,nhdhr_45337711,110,1.4661226056820675,2.3182602042748632,2.572430518806707
153,0,nhdhr_85830528,2,5.495635541920947,6.470666498973712,6.117088396877544
154,0,nhdhr_61786053,5,1.7154405845274228,4.402328002806142,5.416558016547597
155,0,nhdhr_150994769,1,3.530733489990233,2.324472808837889,1.7897213917743997
156,0,nhdhr_167762522,1,2.343784815470375,6.360958582560219,4.59519532013076
157,0,nhdhr_88485766,5,1.7232712839304491,2.6417638165496062,2.3335578866493734
158,0,nhdhr_149743050,1,6.0596054077148445,2.3535573959350593,7.572880281772104
159,0,nhdhr_107791593,2,0.599900922672448,1.9284813241579148,1.7012830280981386
160,0,nhdhr_93069851,1,2.7376857757568356,3.8289285659790036,0.8457600835784032
161,0,nhdhr_148899869,1,1.2406425476074219,0.12521934509277344,2.0097194654856025
162,0,nhdhr_91692261,66,2.074784332825708,2.520695043691551,2.9558160952385166
163,0,nhdhr_85825970,1,0.6545772552490234,2.3709888458251953,3.4318401511274885
164,0,nhdhr_83681787,8,0.6987700995808631,0.9628312836789125,0.9398137766006104
165,0,nhdhr_114961729,1,0.19242080688476548,1.0461309814453124,0.7961505812449978
166,0,nhdhr_128058170,1,1.8889900207519528,0.06603775024414027,1.9073699049704995
167,0,nhdhr_34121856,80,2.076993061552272,2.1501893201500115,2.837553556773979
168,0,nhdhr_112028419,63,0.7148457682394058,1.47632981204591,2.180293892387975
